ID,First ,Last,Amount,MinUsualAmount,MaxUsualAmount,OutsideMinMax,CC Number,Credit Limit,Credit Used,OnlinePurchase,Vendor,CustomerHomeCity,CustomerAge,AgeLevel,CustomerGender,CustomerMaritalStatus,CustomerHasChildren,IsFraud,TransactionNumber,Transaction Date,Transaction Time,SourceOutsideUsual
1763,Mia,Garcia,$302.66 ,1,95,Outside,4792980000000000,10000,0.791927022,Yes,McDonald's,Arlington,23,Low,Male,Divorced,Yes,0,1300998,2/23/23,19:52:01,No
1820,Amelia,Lee,$680.00 ,6,483,Outside,4991850000000000,15000,0.174392063,Yes,Uber,Rockwall,26,Low,Female,Divorced,Yes,0,90047676,10/12/23,12:15:42,No
289,Harper,Williams,$452.46 ,5,434,Outside,4665490000000000,40000,0.351838369,Yes,Lift,Farmers Branch,23,Low,Female,Married,No,0,84395059,3/20/23,12:30:10,No
441,Lucas,Perez,$242.75 ,2,179,Outside,4595380000000000,1000,0.393881451,Yes,Uber,McKinney,22,Low,Male,Married,No,0,27846614,5/25/23,8:00:55,No
712,Amelia,Thomas,$488.85 ,2,215,Outside,4151010000000000,1000,0.315693418,Yes,SMU,McKinney,23,Low,Male,Married,Yes,1,55052939,5/21/23,5:32:06,No
937,Mia,Hernandez,$617.74 ,2,216,Outside,4663940000000000,20000,0.293589898,Yes,SMU,McKinney,27,Low,Female,Married,Yes,0,94725849,2/2/23,15:13:47,No
957,Michael,Rodriguez,$626.49 ,4,377,Outside,4820110000000000,40000,0.452333806,Yes,Smoothy King,Farmers Branch,22,Low,Male,Married,Yes,0,96215260,6/22/23,22:41:04,No
960,Amelia,Rodriguez,$439.31 ,5,369,Outside,4826120000000000,5000,0.241271126,Yes,Apple,Plano,20,Low,Female,Married,No,0,99829397,9/15/23,17:21:25,No
1186,Logan,Davis,$670.59 ,9,652,Outside,4119850000000000,1000,0.488586437,Yes,Starbucks,Dallas,20,Low,Female,Married,No,0,84535969,4/16/23,4:16:11,No
1477,Lucas,Jones,$302.94 ,3,210,Outside,4118230000000000,5000,0.212371258,Yes,Walmart,McKinney,18,Low,Female,Married,No,1,78661112,1/11/23,2:32:04,No
1510,Harper,Taylor,$385.28 ,2,147,Outside,4804750000000000,40000,0.096563485,Yes,InternationalHolding,Arlington,19,Low,Female,Married,Yes,0,98247558,10/25/23,0:30:28,No
1536,Jackson,Garcia,$589.88 ,8,589,Outside,4739980000000000,15000,0.736910733,Yes,Netflix,Dallas,23,Low,Male,Married,Yes,0,27899046,6/1/23,22:51:36,No
1621,Ethan,Wilson,$266.79 ,3,243,Outside,4839740000000000,20000,0.758325745,Yes,InternationalHolding,Farmers Branch,18,Low,Female,Married,No,0,12711454,5/14/23,9:30:38,No
1692,John,Smith,$362.57 ,2,190,Outside,4239350000000000,40000,0.653238799,Yes,Honda,Plano,26,Low,Female,Married,No,0,34828631,12/25/23,10:07:25,No
1693,Oliver,White,$610.17 ,2,176,Outside,4979250000000000,10000,0.390640714,Yes,IBM,Frisco,18,Low,Male,Married,Yes,0,42538624,1/24/23,20:46:53,No
1761,Aiden,Lee,$633.52 ,6,478,Outside,4059400000000000,40000,0.810735557,Yes,Home Depot,Farmers Branch,29,Low,Male,Married,No,0,9599016,7/31/23,1:18:54,No
1800,Lucas,Martinez,$661.89 ,4,348,Outside,4600990000000000,20000,0.469937582,Yes,Honda,McKinney,26,Low,Female,Married,Yes,0,67583632,1/29/23,9:46:55,No
1976,John,Garcia,$688.23 ,6,517,Outside,4989710000000000,20000,0.894976192,Yes,Amazon,Irving,19,Low,Male,Married,Yes,0,96488164,11/2/23,15:14:59,No
2066,Aiden,Rodriguez,$467.80 ,4,334,Outside,4067150000000000,15000,0.577822303,Yes,Walmart,Irving,30,Low,Male,Married,Yes,0,44822065,11/13/23,20:47:35,No
2075,Isabella,Anderson,$520.25 ,2,221,Outside,4904510000000000,20000,0.306566364,Yes,Smoothy King,Frisco,26,Low,Male,Married,No,0,28471389,10/18/23,14:57:23,No
291,John,Anderson,$425.85 ,1,113,Outside,4373430000000000,40000,0.207758884,Yes,Home Depot,Addison,21,Low,Male,Single,Yes,0,45293493,9/16/23,18:58:15,No
597,Sophia,Gonzalez,$618.81 ,4,354,Outside,4156720000000000,15000,0.188032287,Yes,Uber,Farmers Branch,25,Low,Female,Single,Yes,1,38964720,2/14/23,22:24:18,No
693,Lucas,Smith,$655.14 ,6,445,Outside,4768800000000000,15000,0.21889744,Yes,Smoothy King,Irving,23,Low,Female,Single,Yes,0,67427161,6/1/23,2:55:56,No
841,Harper,Garcia,$676.90 ,8,625,Outside,4105880000000000,40000,0.955127908,Yes,Amazon,Farmers Branch,19,Low,Male,Single,Yes,0,84444492,3/28/23,21:25:41,No
1030,Jackson,Martinez,$579.12 ,3,250,Outside,4667090000000000,1000,0.540837782,Yes,Apple,Rockwall,22,Low,Female,Single,No,0,30893486,2/22/23,9:49:44,No
1369,Benjamin,Jones,$685.44 ,8,592,Outside,4269340000000000,5000,0.771637762,Yes,InternationalHolding,Plano,26,Low,Male,Single,No,0,26656693,6/19/23,10:06:01,No
1521,Olivia,Smith,$364.06 ,2,148,Outside,4270180000000000,1000,0.955322422,Yes,Smoothy King,Irving,29,Low,Male,Single,No,0,17796317,4/14/23,7:07:10,No
1625,Ethan,Clark,$698.68 ,7,554,Outside,4921790000000000,40000,0.189325233,Yes,Lift,Rockwall,23,Low,Male,Single,Yes,0,97824769,12/28/23,4:13:42,No
1749,Elijah,Clark,$259.48 ,1,76,Outside,4632870000000000,15000,0.045001162,Yes,Amazon,Dallas,23,Low,Female,Single,Yes,0,10329090,5/17/23,1:46:46,No
1802,Elijah,Harris,$680.85 ,3,297,Outside,4077440000000000,15000,0.480963993,Yes,Smoothy King,Frisco,27,Low,Female,Single,No,0,18532541,7/28/23,14:40:11,No
2055,Mia,Lewis,$550.42 ,1,108,Outside,4073420000000000,15000,0.801030534,Yes,Walmart,Frisco,20,Low,Female,Single,Yes,0,51162782,11/5/23,12:31:45,No
90, Faith      , Russell,"$15,000.00 ",4,347,Outside,7115049984054710,5000,0.978627367,Yes,Addidas,Addison,27,Low,M,Single ,Yes,1,21712227,3/10/24,2:18:32,No
116, Ava       , Freeman,$363.21 ,2,232,Outside,2303568008721010,1000,0.307272542,Yes,Subaru,Dallas,24,Low,M,Widowed,Yes,0,24430287,4/18/25,20:04:03,No
867,Benjamin,Hernandez,$354.65 ,4,303,Outside,4919670000000000,40000,0.444634417,Yes,Honda,Irving,25,Low,Male,Widowed,Yes,0,75073985,5/5/23,10:28:01,No
1503,Liam,Martinez,$300.55 ,1,161,Outside,4091140000000000,15000,0.076474416,Yes,Honda,Plano,29,Low,Female,Widowed,No,0,51199936,3/25/23,20:42:53,No
1604,Alexander,Taylor,$528.10 ,2,218,Outside,4703850000000000,20000,0.413226043,Yes,InternationalHolding,Farmers Branch,27,Low,Female,Widowed,No,0,63309347,7/12/23,21:45:24,No
1703,Jackson,Wilson,$378.19 ,4,293,Outside,4589340000000000,5000,0.929916064,Yes,Netflix,Frisco,24,Low,Female,Widowed,Yes,0,71124613,9/3/23,13:56:00,No
1887,Olivia,Smith,$432.89 ,1,158,Outside,4925800000000000,5000,0.095444364,Yes,Starbucks,Addison,18,Low,Female,Widowed,Yes,0,90781007,8/23/23,20:24:16,No
1924,Harper,Williams,$565.15 ,4,374,Outside,4271990000000000,1000,0.425524313,Yes,InternationalHolding,McKinney,30,Low,Male,Widowed,No,0,14919925,3/19/23,4:14:43,No
1967,Aiden,Smith,$399.92 ,4,292,Outside,4237480000000000,40000,0.738147909,Yes,Starbucks,Plano,30,Low,Male,Widowed,Yes,0,10051496,11/9/23,1:35:44,No
20, Michael    , Lewis,$765.55 ,10,705,Outside,8554970014513660,1000,0.140992116,Yes,Subaru,Addison,43,Middle,M,Divorced,No,0,95596670,1/14/25,13:41:07,No
98, Harper     , Sullivan,$398.71 ,3,246,Outside,3246864931813820,5000,0.834774627,Yes,Walmart,Arlington,40,Middle,f,Divorced,Yes,0,29603603,4/22/24,11:01:40,No
261,Ava,Taylor,$630.07 ,6,483,Outside,4115870000000000,40000,0.541428894,Yes,IBM,Irving,41,Middle,Male,Divorced,No,0,44067055,5/20/23,10:28:40,No
329,Michael,Davis,$218.36 ,2,193,Outside,4915860000000000,10000,0.945191114,Yes,Honda,Farmers Branch,57,Middle,Female,Divorced,No,0,63484418,12/28/23,9:14:24,No
330,Aiden,Wilson,$545.74 ,5,401,Outside,4066870000000000,10000,0.940963112,Yes,Starbucks,Rockwall,49,Middle,Male,Divorced,Yes,0,96522733,10/3/23,5:20:08,No
368,Benjamin,Perez,$497.64 ,2,144,Outside,4972910000000000,10000,0.117551383,Yes,Starbucks,Farmers Branch,44,Middle,Male,Divorced,No,0,68429590,2/7/23,14:33:59,No
375,Isabella,Gonzalez,$550.90 ,5,371,Outside,4065860000000000,15000,0.473361246,Yes,IBM,Farmers Branch,34,Middle,Male,Divorced,No,1,24490987,3/5/23,1:51:41,No
474,Michael,Lee,$665.55 ,2,167,Outside,4076580000000000,20000,0.938810059,Yes,InternationalHolding,Arlington,43,Middle,Female,Divorced,Yes,0,73847172,7/1/23,18:28:39,No
546,Mia,Williams,$650.06 ,3,251,Outside,4344370000000000,10000,0.260120706,Yes,Uber,Rockwall,51,Middle,Female,Divorced,No,0,70518812,8/14/23,16:22:34,No
565,Oliver,Lee,$500.84 ,4,297,Outside,4592660000000000,40000,0.760898672,Yes,SMU,McKinney,38,Middle,Male,Divorced,No,0,94516112,1/30/23,3:02:32,No
686,Jackson,Lee,$565.01 ,5,364,Outside,4799490000000000,20000,0.94183517,Yes,Lift,Rockwall,51,Middle,Female,Divorced,Yes,0,26485616,11/4/23,0:59:04,No
713,Charlotte,Williams,$378.61 ,1,118,Outside,4586680000000000,20000,0.002525936,Yes,Lift,McKinney,32,Middle,Male,Divorced,No,1,63070970,4/18/23,7:26:57,No
717,Lucas,Rodriguez,$449.07 ,6,424,Outside,4243090000000000,15000,0.790914729,Yes,InternationalHolding,McKinney,31,Middle,Female,Divorced,Yes,0,16501548,1/25/23,12:18:05,No
733,Jackson,Wilson,$552.94 ,5,446,Outside,4125330000000000,10000,0.882353544,Yes,Smoothy King,Arlington,49,Middle,Male,Divorced,Yes,0,74312659,5/4/23,5:19:36,No
846,Harper,Thomas,$314.19 ,2,190,Outside,4905990000000000,5000,0.93293736,Yes,Walmart,Dallas,46,Middle,Male,Divorced,Yes,0,56724609,8/28/23,8:50:16,No
883,John,Harris,$515.59 ,5,432,Outside,4078870000000000,15000,0.217505611,Yes,McDonald's,Farmers Branch,38,Middle,Female,Divorced,No,0,25451406,8/5/23,3:53:44,No
993,Lucas,Hernandez,$504.97 ,3,254,Outside,4544590000000000,20000,0.366451804,Yes,IBM,McKinney,34,Middle,Female,Divorced,No,0,96916449,12/15/23,4:34:35,No
999,Oliver,Perez,$421.99 ,4,285,Outside,4241380000000000,20000,0.754964224,Yes,SMU,Addison,32,Middle,Female,Divorced,No,0,50923358,12/9/23,4:23:46,No
1168,Michael,Thomas,$337.11 ,3,232,Outside,4752530000000000,20000,0.61463907,Yes,InternationalHolding,Farmers Branch,47,Middle,Male,Divorced,Yes,0,52001245,6/15/23,0:15:00,No
1177,Amelia,Williams,$592.98 ,5,442,Outside,4746980000000000,1000,0.060962225,Yes,Smoothy King,Irving,58,Middle,Male,Divorced,Yes,0,18257122,1/3/23,13:06:07,No
1216,Michael,Harris,$584.03 ,4,332,Outside,4892090000000000,20000,0.391964258,Yes,Netflix,Arlington,51,Middle,Female,Divorced,Yes,0,51383646,9/13/23,18:54:32,No
1386,Olivia,Thomas,$401.05 ,2,188,Outside,4580690000000000,15000,0.172755552,Yes,Apple,Farmers Branch,47,Middle,Male,Divorced,No,0,40294900,7/17/23,23:18:11,No
1424,Lucas,Rodriguez,$648.61 ,8,593,Outside,4627170000000000,20000,0.10129118,Yes,Subaru,Dallas,59,Middle,Male,Divorced,Yes,0,12500005,11/5/23,23:40:37,No
1486,Jackson,Perez,$670.16 ,3,300,Outside,4640150000000000,15000,0.183181879,Yes,IBM,Irving,44,Middle,Female,Divorced,No,0,18709027,3/10/23,5:19:21,No
1606,Elijah,Smith,$626.66 ,1,124,Outside,4110500000000000,15000,0.411850987,Yes,Apple,Frisco,57,Middle,Male,Divorced,Yes,0,44964368,3/29/23,8:31:12,No
1669,Amelia,Anderson,$621.63 ,2,213,Outside,4056690000000000,10000,0.33254217,Yes,Walmart,Frisco,39,Middle,Male,Divorced,No,0,76661994,9/15/23,23:51:26,No
1829,Jackson,Wilson,$304.08 ,3,244,Outside,4330800000000000,10000,0.661412598,Yes,Honda,Plano,37,Middle,Male,Divorced,No,0,98090327,5/31/23,15:57:44,No
1833,Oliver,Jones,$535.48 ,7,519,Outside,4249920000000000,10000,0.43845612,Yes,Walmart,Dallas,36,Middle,Female,Divorced,No,0,35744330,9/7/23,4:03:28,No
1947,John,Clark,$499.61 ,4,299,Outside,4880270000000000,5000,0.852248427,Yes,Apple,Plano,39,Middle,Female,Divorced,No,0,78979011,5/28/23,18:38:18,No
2011,Elijah,Lewis,$425.85 ,2,205,Outside,4081320000000000,40000,0.794990443,Yes,SMU,Rockwall,47,Middle,Female,Divorced,Yes,0,33237714,4/5/23,1:39:53,No
2111,Isabella,Martinez,$281.22 ,3,272,Outside,4586350000000000,20000,0.181226746,Yes,Lift,Arlington,46,Middle,Male,Divorced,No,0,30231464,3/25/23,10:24:50,No
2156,Lucas,Garcia,$397.37 ,2,148,Outside,4836720000000000,20000,0.534514131,Yes,Subaru,Addison,52,Middle,Female,Divorced,Yes,0,97594002,8/1/23,10:33:55,No
124, Matthew   , Hicks,$593.69 ,3,219,Outside,6568399315190660,1000,0.282863459,Yes,900lbs,Addison,38,Middle,F,Married,Yes,0,89692445,6/6/25,15:56:20,No
166, David     , Willis,$215.46 ,1,166,Outside,2905851392930260,40000,0.846201992,Yes,Amazon,Arlington,32,Middle,F,Married,No,0,41855040,11/7/25,22:12:57,No
284,Olivia,Williams,$481.03 ,3,241,Outside,4376650000000000,5000,0.626982598,Yes,Uber,McKinney,40,Middle,Male,Married,No,0,67305952,2/13/23,2:41:43,No
287,Michael,Jones,$587.63 ,5,429,Outside,4865370000000000,10000,0.265622071,Yes,Uber,Irving,38,Middle,Male,Married,No,0,13627721,7/6/23,11:34:50,No
293,Charlotte,Clark,$596.70 ,6,514,Outside,4861490000000000,20000,0.777802461,Yes,Subaru,Dallas,45,Middle,Female,Married,No,0,28556816,3/1/23,1:10:49,No
389,Isabella,Hernandez,$269.09 ,2,219,Outside,4865550000000000,20000,0.793500976,Yes,Subaru,Arlington,43,Middle,Female,Married,Yes,0,97382068,4/11/23,8:13:24,No
510,Alexander,Lee,$472.60 ,3,255,Outside,4470900000000000,20000,0.959082014,Yes,IBM,Frisco,32,Middle,Female,Married,No,0,6270075,6/24/23,14:30:53,No
586,Aiden,Lee,$396.74 ,2,206,Outside,4372650000000000,5000,0.500992607,Yes,Netflix,McKinney,44,Middle,Female,Married,Yes,0,33104808,12/31/23,21:51:54,No
678,Olivia,Hernandez,$591.82 ,2,207,Outside,4759670000000000,15000,0.337730462,Yes,SMU,Dallas,57,Middle,Female,Married,No,0,49671490,9/29/23,17:30:40,No
688,Elijah,Martinez,$690.36 ,7,507,Outside,4630630000000000,40000,0.922368552,Yes,Starbucks,Dallas,49,Middle,Male,Married,No,0,89387431,9/23/23,14:07:47,No
761,Aiden,Wilson,$248.89 ,3,241,Outside,4236960000000000,20000,0.40778706,Yes,Netflix,Rockwall,37,Middle,Female,Married,No,0,12696055,9/4/23,11:15:23,No
821,John,Perez,$512.86 ,5,382,Outside,4794470000000000,40000,0.93508148,Yes,Subaru,Plano,37,Middle,Male,Married,Yes,0,2209611,10/1/23,0:33:17,No
897,Jackson,Wilson,$663.17 ,1,154,Outside,4625110000000000,5000,0.483919886,Yes,Smoothy King,Arlington,43,Middle,Male,Married,No,0,98038625,10/30/23,17:53:49,No
898,Aiden,Lewis,$391.20 ,4,364,Outside,4775020000000000,20000,0.629933338,Yes,Subaru,Arlington,34,Middle,Male,Married,Yes,0,80386109,2/1/23,16:58:04,No
916,Liam,Lewis,$379.31 ,5,353,Outside,4102520000000000,1000,0.781738389,Yes,Smoothy King,Farmers Branch,31,Middle,Female,Married,Yes,0,39847923,10/11/23,9:54:55,No
932,Charlotte,Wilson,$230.23 ,3,212,Outside,4321520000000000,10000,0.550871254,Yes,Lift,Arlington,49,Middle,Female,Married,No,0,76351928,4/4/23,12:40:16,No
1180,Liam,White,$545.64 ,3,216,Outside,4445590000000000,20000,0.838656015,Yes,Smoothy King,Dallas,44,Middle,Male,Married,No,0,21656715,9/4/23,3:08:16,No
1192,John,Lee,$642.70 ,3,260,Outside,4864710000000000,15000,0.633798547,Yes,Home Depot,Farmers Branch,49,Middle,Female,Married,Yes,0,95438542,3/1/23,12:07:12,No
1317,Ava,Hernandez,$309.09 ,1,122,Outside,4660730000000000,15000,0.636002939,Yes,Uber,Dallas,43,Middle,Male,Married,Yes,0,89441046,5/12/23,3:52:05,No
1367,Charlotte,Garcia,$644.07 ,3,245,Outside,4586840000000000,10000,0.6116639,Yes,Uber,Addison,34,Middle,Male,Married,Yes,0,78367358,10/29/23,18:38:21,No
1397,Harper,Lee,$208.88 ,2,198,Outside,4034540000000000,20000,0.226530996,Yes,Subaru,Arlington,47,Middle,Female,Married,Yes,0,77168432,10/20/23,18:52:11,No
1400,Lucas,Smith,$330.85 ,2,232,Outside,4447810000000000,1000,0.05185954,Yes,Amazon,Frisco,31,Middle,Female,Married,No,0,5284338,2/16/23,23:18:24,No
1431,Sophia,Rodriguez,$410.25 ,3,304,Outside,4848530000000000,40000,0.941059444,Yes,Lift,Plano,40,Middle,Male,Married,Yes,0,26221399,2/25/23,11:28:57,No
1557,Aiden,Rodriguez,$611.31 ,5,430,Outside,4852540000000000,40000,0.881930864,Yes,IBM,Plano,60,Middle,Female,Married,Yes,0,88065342,3/28/23,6:07:28,No
1712,Harper,Martinez,$381.18 ,2,239,Outside,4740460000000000,15000,0.316168051,Yes,SMU,McKinney,59,Middle,Male,Married,Yes,0,34453198,10/10/23,8:22:41,No
1823,Mia,Hernandez,$545.19 ,3,261,Outside,4918580000000000,5000,0.251426923,Yes,Netflix,Addison,36,Middle,Male,Married,No,0,28557832,3/23/23,10:28:44,No
1849,Benjamin,Taylor,$698.97 ,9,689,Outside,4614760000000000,5000,0.572087225,Yes,McDonald's,Irving,51,Middle,Male,Married,Yes,0,21674026,2/20/23,23:01:56,No
1876,John,Hernandez,$368.45 ,4,286,Outside,4872730000000000,10000,0.501052569,Yes,InternationalHolding,Arlington,34,Middle,Male,Married,No,0,17505945,1/17/23,22:56:37,No
2035,Logan,Martinez,$433.21 ,2,220,Outside,4545680000000000,10000,0.8641464,Yes,Apple,Farmers Branch,52,Middle,Male,Married,Yes,0,87762533,4/2/23,4:45:06,No
2061,John,Martinez,$535.59 ,1,108,Outside,4172160000000000,15000,0.430574362,Yes,Amazon,Addison,55,Middle,Male,Married,No,0,13640059,1/24/23,15:58:15,No
2189,Isabella,Lewis,$471.89 ,2,143,Outside,4647580000000000,10000,0.704038007,Yes,Uber,McKinney,41,Middle,Male,Married,Yes,0,53855376,6/9/23,6:24:36,No
290,Charlotte,Garcia,$254.98 ,3,244,Outside,4707620000000000,15000,0.861141013,Yes,Smoothy King,Rockwall,52,Middle,Female,Single,No,0,91912580,2/18/23,13:26:57,No
311,Alexander,Lewis,$386.38 ,4,361,Outside,4289620000000000,20000,0.190841521,Yes,Uber,Dallas,42,Middle,Female,Single,Yes,0,13985778,9/19/23,1:24:03,No
319,Michael,Rodriguez,$3.58 ,4,285,Outside,4536480000000000,10000,0.715679463,Yes,SMU,Dallas,31,Middle,Male,Single,Yes,0,78575673,6/30/23,12:49:12,No
339,Aiden,Gonzalez,$464.05 ,4,325,Outside,4071160000000000,1000,0.137957864,Yes,Amazon,Irving,60,Middle,Male,Single,Yes,0,6140298,3/31/23,3:35:23,No
350,Elijah,Garcia,$493.27 ,3,234,Outside,4434260000000000,5000,0.410337307,Yes,InternationalHolding,Irving,57,Middle,Male,Single,No,0,59014689,9/5/23,2:29:08,No
410,Jackson,Perez,$594.87 ,6,480,Outside,4498320000000000,40000,0.063853314,Yes,Apple,Frisco,40,Middle,Female,Single,No,0,72998231,6/22/23,4:46:47,No
429,Mia,Williams,$463.51 ,3,243,Outside,4198740000000000,15000,0.773971613,Yes,Netflix,Farmers Branch,44,Middle,Female,Single,No,0,41583305,12/29/23,17:50:17,No
445,Olivia,Taylor,$574.73 ,7,554,Outside,4035600000000000,5000,0.056158914,Yes,Lift,Dallas,52,Middle,Male,Single,Yes,0,87431306,6/16/23,20:25:16,No
481,Ethan,Harris,$334.74 ,4,290,Outside,4481400000000000,40000,0.945059106,Yes,Starbucks,Dallas,55,Middle,Male,Single,Yes,0,50835230,6/5/23,22:07:09,No
519,Elijah,Perez,$512.66 ,1,71,Outside,4816440000000000,1000,0.676207363,Yes,Lift,Rockwall,36,Middle,Male,Single,No,0,3810159,4/22/23,6:45:55,No
594,Sophia,Gonzalez,$698.42 ,6,473,Outside,4985410000000000,15000,0.398192163,Yes,Uber,McKinney,36,Middle,Male,Single,Yes,0,20019273,1/16/23,19:09:25,No
621,Benjamin,Taylor,$685.09 ,1,136,Outside,4390650000000000,1000,0.234096558,Yes,Netflix,McKinney,38,Middle,Female,Single,No,0,90120627,8/14/23,3:05:21,No
743,Logan,Lee,$670.84 ,1,133,Outside,4387730000000000,10000,0.944634317,Yes,Smoothy King,Arlington,54,Middle,Male,Single,No,0,38890979,11/9/23,1:35:27,No
805,Lucas,Wilson,$512.22 ,6,429,Outside,4300510000000000,5000,0.045072445,Yes,Home Depot,Addison,53,Middle,Male,Single,No,0,24503168,12/20/23,9:10:39,No
848,Ethan,Garcia,$280.56 ,3,239,Outside,4753850000000000,20000,0.106239316,Yes,IBM,Farmers Branch,59,Middle,Female,Single,Yes,0,9693945,1/6/23,9:01:22,No
858,Amelia,Wilson,$598.94 ,3,229,Outside,4731660000000000,1000,0.264572214,Yes,Netflix,Dallas,32,Middle,Female,Single,Yes,0,80127137,6/30/23,11:42:48,No
927,Benjamin,White,$438.34 ,2,189,Outside,4851440000000000,10000,0.351243724,Yes,Walmart,Irving,43,Middle,Male,Single,No,0,75478250,9/25/23,14:19:53,No
979,Olivia,Davis,$506.97 ,3,219,Outside,4839100000000000,5000,0.222780198,Yes,IBM,Rockwall,54,Middle,Male,Single,No,0,94949148,12/15/23,11:33:29,No
1191,Alexander,Williams,$649.53 ,2,223,Outside,4336110000000000,40000,0.333697346,Yes,SMU,McKinney,58,Middle,Male,Single,Yes,0,10174240,1/31/23,3:15:23,No
1302,Isabella,Lewis,$590.50 ,1,77,Outside,4170120000000000,1000,0.121389608,Yes,SMU,Arlington,36,Middle,Male,Single,Yes,0,78144400,11/26/23,20:31:49,No
1393,Ava,Lee,$480.82 ,5,383,Outside,4452040000000000,15000,0.935156885,Yes,Honda,McKinney,60,Middle,Male,Single,Yes,0,28115539,9/15/23,6:00:29,No
1404,Lucas,Lee,$159.85 ,1,75,Outside,4708570000000000,1000,0.070541564,Yes,Apple,Farmers Branch,43,Middle,Male,Single,No,0,44766416,4/30/23,15:15:54,No
1425,Mia,White,$567.31 ,5,405,Outside,4751490000000000,5000,0.231174418,Yes,Subaru,Rockwall,33,Middle,Male,Single,Yes,0,43164678,12/13/23,3:52:54,No
1430,Sophia,Hernandez,$579.01 ,1,159,Outside,4213800000000000,10000,0.62723663,Yes,SMU,Rockwall,41,Middle,Female,Single,No,0,62715816,8/25/23,20:15:07,No
1436,Sophia,Clark,$660.51 ,6,518,Outside,4157730000000000,5000,0.231973734,Yes,Honda,Arlington,36,Middle,Female,Single,No,0,37524279,12/24/23,6:43:58,No
1446,John,Thomas,$564.09 ,6,462,Outside,4399100000000000,15000,0.8926835,Yes,SMU,McKinney,54,Middle,Male,Single,Yes,0,57679750,1/17/23,11:36:37,No
1512,Olivia,Harris,$124.39 ,1,70,Outside,4121970000000000,1000,0.176412723,Yes,Subaru,Dallas,57,Middle,Female,Single,No,0,95909470,12/6/23,11:47:42,No
1990,Benjamin,Lewis,$550.70 ,4,336,Outside,4461240000000000,10000,0.49504739,Yes,SMU,McKinney,48,Middle,Male,Single,Yes,0,92248272,4/21/23,10:52:41,No
2060,Olivia,Anderson,$360.09 ,1,95,Outside,4969060000000000,5000,0.28645356,Yes,Home Depot,Dallas,58,Middle,Female,Single,No,0,48303033,7/13/23,14:48:40,No
2094,Olivia,Anderson,$5.92 ,10,724,Outside,4986070000000000,5000,0.039647534,Yes,IBM,Irving,32,Middle,Female,Single,Yes,0,12944801,3/20/23,19:29:00,No
1,  Liam       , Smith,$377.75 ,3,304,Outside,3148076015251580,10000,0.134689454,Yes,Uber,Dallas,37,Middle,M,Single ,Yes,0,76005963,1/1/24,6:22:19,No
12, Amelia     , Perez,$2.70 ,6,474,Outside,3559206118915870,1000,0.802059586,Yes,Home Depot,Dallas,33,Middle,Female,Single ,No,0,47657115,6/16/25,11:16:38,No
28, Samuel     , Hill,$2.01 ,6,516,Outside,2433025659393520,1000,0.967638923,Yes,900lbs,Rockwall,44,Middle,f,Single ,No,0,32265329,1/2/25,13:42:51,No
44, Nicholas   , Stewart,$631.16 ,6,438,Outside,9523652937945380,1000,0.174775512,Yes,Home Depot,Plano,53,Middle,f,Single ,No,0,6796470,11/19/24,18:15:50,No
59, Victoria   , Ward,$720.75 ,7,534,Outside,5296880553210040,20000,0.265985247,Yes,900lbs,McKinney,45,Middle,Male,Single ,No,0,73786327,4/10/25,19:44:04,No
78, Zoe        , Powell,$206.27 ,2,173,Outside,8309520177215040,40000,0.310626226,Yes,Starbucks,Plano,44,Middle,Male,Single ,No,1,58762207,4/28/25,5:17:09,No
81, Elijah     , Hughes,$6.74 ,8,609,Outside,6397519858206790,10000,0.990409086,Yes,IBM,Arlington,37,Middle,F,Single ,Yes,0,6838907,8/20/24,8:52:12,No
83, Alexa      , Washington,$313.87 ,3,278,Outside,5436358634203340,20000,0.755438742,Yes,Netflix,Dallas,39,Middle,F,Widowed,No,0,13846932,7/8/24,2:48:07,No
