CCNum,MinUsualAmount,MaxUsualAmount,CC,SourceOutsideUsual,Amount,OnlinePurchase,TransactionNumber,IsFraud,OutsideUsualAmount
4463740000000000,11,861,4463740000000000,No,108.75,No,93533330,0,No
4352320000000000,10,707,4352320000000000,No,241.47,No,62575493,0,No
4289030000000000,7,567,4289030000000000,No,190.97,No,24636463,0,No
4260510000000000,9,634,4260510000000000,No,375.72,No,51153180,0,No
4575720000000000,5,428,4575720000000000,No,78.18,No,92760602,0,No
4536310000000000,9,726,4536310000000000,No,21.2,No,56953828,0,No
4817990000000000,9,654,4817990000000000,No,264.4,No,70349421,0,No
4685960000000000,3,295,4685960000000000,No,265.68,No,65464977,0,No
4522980000000000,9,640,4522980000000000,No,504.42,No,99121818,0,No
4617560000000000,4,297,4617560000000000,No,216.66,No,60505583,0,No
4323750000000000,5,429,4323750000000000,No,236.46,No,89399873,0,No
4856950000000000,3,224,4856950000000000,No,11.79,No,71604374,0,No
4395400000000000,11,843,4395400000000000,No,407.7,No,18383838,0,No
4466720000000000,10,719,4466720000000000,No,205.76,No,62396399,0,No
4038720000000000,6,448,4038720000000000,No,366.91,No,48063670,0,No
4462400000000000,4,348,4462400000000000,No,179.44,No,35064228,0,No
4666160000000000,6,461,4666160000000000,No,47.59,No,56696939,0,No
4970230000000000,9,712,4970230000000000,No,269.84,No,41157520,0,No
4293990000000000,8,584,4293990000000000,No,321.43,No,82156742,0,No
4402120000000000,6,428,4402120000000000,No,292.17,No,90423491,0,No
4883930000000000,7,563,4883930000000000,No,270.23,No,65974412,0,No
4716340000000000,8,618,4716340000000000,No,589.88,No,47332237,0,No
4329000000000000,10,778,4329000000000000,No,468.19,No,21585222,0,No
4105840000000000,11,851,4105840000000000,No,58.16,No,73945950,0,No
4201910000000000,9,662,4201910000000000,No,203.54,No,90719569,0,No
4498510000000000,7,543,4498510000000000,No,343.69,No,31504736,0,No
4366940000000000,2,154,4366940000000000,No,49.47,No,43448339,0,No
4434950000000000,4,347,4434950000000000,No,41.25,No,89989313,0,No
4166080000000000,3,264,4166080000000000,No,258.55,No,23144862,0,No
4105520000000000,9,706,4105520000000000,No,78.51,No,75750400,0,No
4203710000000000,9,634,4203710000000000,No,159.11,No,42310934,0,No
4038780000000000,5,378,4038780000000000,No,230.57,No,7094538,0,No
4154060000000000,8,600,4154060000000000,No,292.94,No,18349462,0,No
4771110000000000,3,310,4771110000000000,No,61.46,No,82923585,0,No
4350370000000000,8,571,4350370000000000,No,444.4,No,32616164,0,No
4314690000000000,7,573,4314690000000000,No,82.93,No,97569030,0,No
4833270000000000,4,330,4833270000000000,No,305.55,No,37270867,0,No
4336930000000000,7,551,4336930000000000,No,484.09,No,90542427,0,No
4453990000000000,6,428,4453990000000000,No,365.16,No,16436905,0,No
4348800000000000,10,711,4348800000000000,No,669.55,No,48280903,0,No
4640350000000000,3,295,4640350000000000,No,117.52,No,97212368,0,No
4758020000000000,10,720,4758020000000000,No,181.74,No,43505073,0,No
4118630000000000,8,649,4118630000000000,No,397.89,No,43317697,0,No
4413320000000000,4,315,4413320000000000,No,72.96,No,74241936,0,No
4841080000000000,1,135,4841080000000000,No,42.95,No,98837639,0,No
4103040000000000,6,500,4103040000000000,No,218.75,No,73891746,0,No
4205810000000000,1,129,4205810000000000,No,125.56,No,2356581,0,No
4578340000000000,4,329,4578340000000000,No,264.29,No,71306249,0,No
4556770000000000,8,601,4556770000000000,No,157.52,No,38147942,0,No
4891700000000000,5,416,4891700000000000,No,306.32,No,40978615,0,No
4375580000000000,10,755,4375580000000000,No,549.78,No,73567369,0,No
9140367401157990,3,221,9140367401157990,No,105.19,No,50761741,0,No
4166949979417530,9,704,4166949979417530,No,279.83,No,66613254,0,No
9037621288951430,7,577,9037621288951430,No,296.08,No,42362685,0,No
4091060000000000,4,346,4091060000000000,No,267.64,No,45244022,0,No
4973250000000000,7,586,4973250000000000,No,308.56,No,45623430,0,No
4173720000000000,7,516,4173720000000000,No,98.31,No,82947018,0,No
4347330000000000,8,657,4347330000000000,No,380.28,No,75776356,0,No
4844830000000000,5,422,4844830000000000,No,412.0,No,35095455,0,No
4305330000000000,8,561,4305330000000000,No,366.92,No,64951823,0,No
4512110000000000,11,786,4512110000000000,No,484.11,No,92072672,0,No
4221070000000000,7,498,4221070000000000,No,134.46,No,87635548,0,No
4503920000000000,6,484,4503920000000000,No,159.48,No,72932878,0,No
4138530000000000,10,784,4138530000000000,No,367.17,No,20555259,0,No
4282090000000000,2,223,4282090000000000,No,196.44,No,40977291,0,No
4267790000000000,6,515,4267790000000000,No,351.28,No,97809229,0,No
4939770000000000,9,674,4939770000000000,No,292.9,No,50122099,0,No
4925170000000000,5,443,4925170000000000,No,381.25,No,59996690,0,No
4250290000000000,9,686,4250290000000000,No,366.74,No,84272897,0,No
4510800000000000,8,590,4510800000000000,No,133.97,No,71750953,0,No
4956780000000000,7,578,4956780000000000,No,264.07,No,73255291,0,No
4885350000000000,10,778,4885350000000000,No,272.91,No,27170285,0,No
4747210000000000,11,774,4747210000000000,No,349.37,No,92113451,0,No
4250440000000000,11,817,4250440000000000,No,607.88,No,51674498,0,No
4339370000000000,6,449,4339370000000000,No,24.77,No,76201051,0,No
4662990000000000,9,705,4662990000000000,No,125.73,No,38014561,0,No
4121290000000000,9,687,4121290000000000,No,193.12,No,35492168,0,No
4377280000000000,9,645,4377280000000000,No,420.99,No,22845346,0,No
4027860000000000,9,709,4027860000000000,No,291.49,No,49626080,0,No
4982510000000000,11,833,4982510000000000,No,126.59,No,46074313,0,No
4307820000000000,5,395,4307820000000000,No,356.7,No,52500076,0,No
4657710000000000,7,573,4657710000000000,No,91.41,No,12089826,0,No
4554680000000000,6,480,4554680000000000,No,27.03,No,56765007,0,No
4790490000000000,7,519,4790490000000000,No,302.59,No,24559986,0,No
4807640000000000,4,360,4807640000000000,No,234.81,No,94893662,0,No
4908300000000000,5,394,4908300000000000,No,297.29,No,91760905,0,No
4767100000000000,10,787,4767100000000000,No,86.49,No,47892241,0,No
4879550000000000,7,502,4879550000000000,No,186.13,No,51446024,0,No
4584010000000000,1,148,4584010000000000,No,129.61,No,88366950,0,No
4137640000000000,7,560,4137640000000000,No,376.79,No,66885733,0,No
2812185186767610,10,720,2812185186767610,No,57.8,No,42917562,0,No
2735022977509480,3,236,2735022977509480,No,226.69,No,38440578,0,No
4857660000000000,4,311,4857660000000000,No,293.0,No,5719124,0,No
4687520000000000,8,605,4687520000000000,No,410.03,No,38777441,0,No
4276620000000000,6,517,4276620000000000,No,250.61,No,66925379,0,No
4062200000000000,3,310,4062200000000000,No,107.57,No,78700845,0,No
4077670000000000,6,440,4077670000000000,No,312.06,No,36031916,0,No
4371520000000000,11,776,4371520000000000,No,15.26,No,49896199,0,No
4440930000000000,5,420,4440930000000000,No,198.19,No,32640017,0,No
4457180000000000,8,634,4457180000000000,No,197.46,No,53582048,0,No
4020820000000000,11,772,4020820000000000,No,672.31,No,29770705,0,No
4013180000000000,9,712,4013180000000000,No,113.03,No,56170382,0,No
4248300000000000,7,514,4248300000000000,No,117.1,No,66360186,0,No
4198530000000000,9,648,4198530000000000,No,506.32,No,79657920,0,No
4918230000000000,3,297,4918230000000000,No,206.8,No,43588887,0,No
4878340000000000,6,449,4878340000000000,No,395.59,No,30554034,0,No
4975830000000000,5,435,4975830000000000,No,116.44,No,58362515,0,No
4158820000000000,4,379,4158820000000000,No,205.53,No,91790489,0,No
4720590000000000,5,381,4720590000000000,No,73.1,No,34231559,0,No
4728770000000000,6,425,4728770000000000,No,138.25,No,40238942,0,No
4198860000000000,6,467,4198860000000000,No,39.47,No,16750560,0,No
4380550000000000,5,415,4380550000000000,No,399.98,No,17080923,0,No
4609230000000000,5,427,4609230000000000,No,304.5,No,89950864,0,No
4346500000000000,10,711,4346500000000000,No,640.82,No,50959126,0,No
4315080000000000,9,659,4315080000000000,No,129.22,No,34358478,0,No
4991890000000000,7,569,4991890000000000,No,332.69,No,85506068,0,No
4592490000000000,8,620,4592490000000000,No,256.14,No,48310098,0,No
6330625619080340,9,648,6330625619080340,No,590.16,No,47317344,0,No
8908021388568550,10,746,8908021388568550,No,323.95,No,90347357,0,No
7381945794613490,10,722,7381945794613490,No,361.25,No,38692621,0,No
2053125429818320,10,765,2053125429818320,No,317.91,No,48278698,0,No
9520575779729560,9,720,9520575779729560,No,171.77,No,99982920,0,No
9327231035550770,3,304,9327231035550770,No,17.68,No,69104614,0,No
4353687408276750,2,211,4353687408276750,No,79.83,No,27621432,0,No
4919600000000000,9,685,4919600000000000,No,276.89,No,64649563,0,No
4553120000000000,5,431,4553120000000000,No,200.5,No,79077242,0,No
4856410000000000,10,752,4856410000000000,No,599.12,No,44667605,0,No
4212760000000000,5,447,4212760000000000,No,150.8,No,8405878,0,No
4747060000000000,5,363,4747060000000000,No,159.94,No,25190038,0,No
4589930000000000,11,820,4589930000000000,No,422.29,No,32529941,0,No
4145620000000000,2,235,4145620000000000,No,232.8,No,20799775,0,No
4219120000000000,8,633,4219120000000000,No,511.77,No,22450594,0,No
4057540000000000,9,673,4057540000000000,No,15.78,No,86185994,0,No
4197020000000000,7,567,4197020000000000,No,300.44,No,98240438,0,No
4095930000000000,10,724,4095930000000000,No,605.8,No,2539200,0,No
4041090000000000,5,424,4041090000000000,No,200.92,No,38668009,0,No
4684030000000000,9,690,4684030000000000,No,10.62,No,37792375,0,No
4537310000000000,8,596,4537310000000000,No,576.71,No,60253543,0,No
4873670000000000,8,636,4873670000000000,No,477.13,No,92613822,0,No
4676980000000000,10,798,4676980000000000,No,529.27,No,37431960,0,No
4556130000000000,9,641,4556130000000000,No,289.1,No,15156720,0,No
4151440000000000,5,389,4151440000000000,No,210.14,No,41780742,0,No
4092470000000000,10,770,4092470000000000,No,62.0,No,49009991,0,No
4254530000000000,9,655,4254530000000000,No,586.96,No,16111409,0,No
4926760000000000,10,789,4926760000000000,No,533.68,No,90314445,0,No
4959390000000000,2,163,4959390000000000,No,26.28,No,38819972,0,No
4219830000000000,5,386,4219830000000000,No,209.62,No,42352831,0,No
4371010000000000,7,502,4371010000000000,No,460.41,No,14925410,0,No
4578830000000000,10,788,4578830000000000,No,626.89,No,18383894,0,No
4302610000000000,10,731,4302610000000000,No,346.02,No,74957004,0,No
4136910000000000,10,710,4136910000000000,No,113.15,No,99160424,0,No
4133890000000000,10,744,4133890000000000,No,145.99,No,67113297,0,No
4321640000000000,1,152,4321640000000000,No,50.89,No,66601147,0,No
4151570000000000,2,222,4151570000000000,No,18.02,No,60277618,0,No
4233570000000000,9,706,4233570000000000,No,363.67,No,7615875,0,No
4748930000000000,10,723,4748930000000000,No,88.78,No,95783185,0,No
4565030000000000,8,638,4565030000000000,No,606.47,No,28644074,0,No
4349680000000000,3,308,4349680000000000,No,229.86,No,34855792,0,No
4410330000000000,8,607,4410330000000000,No,590.89,No,49948582,0,No
4220600000000000,7,539,4220600000000000,No,154.03,No,69628418,0,No
4914870000000000,11,828,4914870000000000,No,439.11,No,84931929,0,No
4955320000000000,4,297,4955320000000000,No,181.95,No,96188514,0,No
4302580000000000,4,318,4302580000000000,No,316.94,No,4165537,0,No
4934210000000000,5,371,4934210000000000,No,258.41,No,51754883,0,No
4334130000000000,2,169,4334130000000000,No,20.99,No,14375238,0,No
4039710000000000,8,616,4039710000000000,No,459.16,No,42425699,0,No
4808420000000000,8,635,4808420000000000,No,410.41,No,51473624,0,No
4339270000000000,6,475,4339270000000000,No,11.07,No,72018812,0,No
4100980000000000,8,623,4100980000000000,No,436.11,No,14169484,0,No
1443272878604220,8,603,1443272878604220,No,39.57,No,49379019,0,No
2122381559382820,10,777,2122381559382820,No,578.98,No,70748285,0,No
6872342968457370,8,598,6872342968457370,No,253.95,No,39343017,0,No
9885588697266260,1,105,9885588697266260,No,23.51,No,36405949,0,No
7590762914612100,2,144,7590762914612100,No,39.88,No,82313798,0,No
5284508607680850,11,839,5284508607680850,No,242.89,No,44324782,0,No
6132300001171510,4,294,6132300001171510,No,58.22,No,8582665,0,No
8057231576374820,8,599,8057231576374820,No,99.16,No,26063376,0,No
4863742859428420,10,775,4863742859428420,No,166.17,No,14771197,0,No
5090267746155760,10,707,5090267746155760,No,93.39,No,26895199,0,No
8538464822858040,2,155,8538464822858040,No,103.82,No,59799866,0,No
4066150000000000,4,334,4066150000000000,No,287.95,No,81844084,0,No
4941820000000000,4,362,4941820000000000,No,338.94,No,71231432,0,No
4837990000000000,11,858,4837990000000000,No,282.63,No,85228183,0,No
4179240000000000,10,796,4179240000000000,No,310.53,No,73420482,0,No
4366700000000000,4,368,4366700000000000,No,51.16,No,44285382,0,No
4939240000000000,8,641,4939240000000000,No,191.53,No,60508067,0,No
4614740000000000,9,664,4614740000000000,No,455.63,No,5317793,0,No
4852370000000000,9,698,4852370000000000,No,253.41,No,83523610,0,No
4912490000000000,6,434,4912490000000000,No,36.07,No,64263144,0,No
4026430000000000,8,638,4026430000000000,No,239.66,No,35985539,0,No
4521840000000000,8,607,4521840000000000,No,344.88,No,85829268,0,No
4585660000000000,7,511,4585660000000000,No,376.2,No,42669976,0,No
4882760000000000,11,832,4882760000000000,No,160.05,No,24264985,0,No
4166290000000000,6,421,4166290000000000,No,255.72,No,51648021,0,No
4321020000000000,9,721,4321020000000000,No,309.2,No,30111439,0,No
4763040000000000,9,667,4763040000000000,No,593.5,No,53799498,0,No
4820100000000000,11,786,4820100000000000,No,345.5,No,36470240,0,No
4668490000000000,7,494,4668490000000000,No,7.17,No,3900267,0,No
4091490000000000,6,463,4091490000000000,No,146.92,No,11832354,0,No
4681550000000000,7,556,4681550000000000,No,441.17,No,40709572,0,No
4492460000000000,9,684,4492460000000000,No,436.92,No,5325783,0,No
4632620000000000,11,788,4632620000000000,No,535.85,No,78086239,0,No
4180960000000000,9,699,4180960000000000,No,548.31,No,30452213,0,No
4437430000000000,4,331,4437430000000000,No,287.11,No,10334012,0,No
4368480000000000,1,151,4368480000000000,No,120.56,No,60202735,0,No
4912500000000000,5,367,4912500000000000,No,19.92,No,88044930,0,No
4674700000000000,9,700,4674700000000000,No,289.98,No,35264039,0,No
4288170000000000,10,786,4288170000000000,No,12.08,No,20623057,0,No
4984320000000000,6,471,4984320000000000,No,433.98,No,44078944,0,No
4238030000000000,8,621,4238030000000000,No,533.81,No,82366329,0,No
4465220000000000,8,615,4465220000000000,No,181.12,No,14930716,0,No
4282350000000000,9,688,4282350000000000,No,190.87,No,80327016,0,No
4930370000000000,8,598,4930370000000000,No,208.31,No,67883265,0,No
4827900000000000,11,824,4827900000000000,No,690.43,No,67994789,0,No
4942990000000000,7,538,4942990000000000,No,430.96,No,83752032,0,No
4251990000000000,10,720,4251990000000000,No,47.02,No,78901486,0,No
4393170000000000,10,777,4393170000000000,No,241.96,No,45749343,0,No
4089200000000000,8,590,4089200000000000,No,246.48,No,28397593,0,No
4269570000000000,9,672,4269570000000000,No,579.47,No,13629201,0,No
4575250000000000,3,247,4575250000000000,No,98.05,No,60945622,0,No
4937980000000000,11,857,4937980000000000,No,111.95,No,9079099,0,No
4357840000000000,5,432,4357840000000000,No,371.7,No,65587016,0,No
4613430000000000,6,440,4613430000000000,No,405.83,No,18269475,0,No
1911936128411620,8,572,1911936128411620,No,40.75,No,18857190,0,No
4002120000000000,10,719,4002120000000000,No,296.6,No,82074888,0,No
4794720000000000,6,462,4794720000000000,No,168.48,No,99808170,0,No
4474080000000000,5,351,4474080000000000,No,88.47,No,8439199,0,No
4748650000000000,5,450,4748650000000000,No,134.68,No,88439531,0,No
4239240000000000,8,635,4239240000000000,No,141.99,No,48012384,0,No
4248060000000000,10,788,4248060000000000,No,663.02,No,56520527,0,No
4932520000000000,10,755,4932520000000000,No,338.97,No,97667111,0,No
4475680000000000,6,483,4475680000000000,No,306.44,No,10924073,0,No
4374620000000000,11,845,4374620000000000,No,571.57,No,21544031,0,No
4563140000000000,6,469,4563140000000000,No,200.15,No,73835259,0,No
4687820000000000,8,584,4687820000000000,No,86.35,No,95488895,0,No
4019360000000000,3,299,4019360000000000,No,278.56,No,12290208,0,No
4827770000000000,10,758,4827770000000000,No,584.4,No,66392704,0,No
4215260000000000,7,572,4215260000000000,No,41.16,No,48406312,0,No
4517180000000000,8,619,4517180000000000,No,95.29,No,12145193,0,No
4108530000000000,10,760,4108530000000000,No,218.72,No,4813961,0,No
4298370000000000,3,227,4298370000000000,No,111.6,No,67945521,0,No
4906400000000000,9,674,4906400000000000,No,186.18,No,63897924,0,No
4881720000000000,5,396,4881720000000000,No,298.74,No,53070550,0,No
4152560000000000,5,389,4152560000000000,No,22.13,No,60578334,0,No
4590360000000000,10,752,4590360000000000,No,636.12,No,13942307,0,No
4033830000000000,7,517,4033830000000000,No,372.1,No,33896923,0,No
4324770000000000,3,225,4324770000000000,No,103.26,No,76157543,0,No
4069890000000000,9,703,4069890000000000,No,37.93,No,15160264,0,No
4732120000000000,7,516,4732120000000000,No,195.6,No,90488835,0,No
4190520000000000,10,760,4190520000000000,No,35.23,No,37074453,0,No
4324380000000000,10,720,4324380000000000,No,410.62,No,17638179,0,No
4812090000000000,10,759,4812090000000000,No,176.93,No,56164157,0,No
4262340000000000,2,205,4262340000000000,No,74.11,No,11432604,0,No
4288750000000000,9,677,4288750000000000,No,505.71,No,8227821,0,No
4443630000000000,10,707,4443630000000000,No,36.3,No,83683987,0,No
4318660000000000,10,732,4318660000000000,No,601.04,No,3138528,0,No
4212710000000000,2,170,4212710000000000,No,83.28,No,86092792,0,No
4110690000000000,8,583,4110690000000000,No,106.04,No,76014675,0,No
4703580000000000,5,414,4703580000000000,No,122.71,No,71850047,0,No
4962850000000000,7,577,4962850000000000,No,79.08,No,68475697,0,No
4785140000000000,8,609,4785140000000000,No,535.58,No,74014025,0,No
4107000000000000,4,353,4107000000000000,No,74.8,No,51312306,0,No
4403410000000000,4,318,4403410000000000,No,87.33,No,97970370,0,No
4016160000000000,6,499,4016160000000000,No,164.17,No,5835755,0,No
4964090000000000,8,653,4964090000000000,No,308.05,No,18541913,0,No
4429830000000000,11,861,4429830000000000,No,485.54,No,96912713,0,No
4299370000000000,5,437,4299370000000000,No,258.24,No,35292746,0,No
4593400000000000,10,784,4593400000000000,No,614.4,No,43933616,0,No
4006750000000000,3,261,4006750000000000,No,132.45,No,9979295,0,No
4063040000000000,7,570,4063040000000000,No,469.92,No,77216759,0,No
4496530000000000,11,868,4496530000000000,No,643.66,No,85511024,0,No
4475170000000000,11,815,4475170000000000,No,378.6,No,90282623,0,No
4430400000000000,2,209,4430400000000000,No,100.73,No,31256316,0,No
1906393852924360,7,493,1906393852924360,No,296.03,No,21504845,0,No
1141800505032280,6,448,1141800505032280,No,356.45,No,12309863,0,No
3023962232583980,8,575,3023962232583980,No,46.66,No,81518782,0,No
8741892703725720,10,721,8741892703725720,No,64.26,No,56286217,0,No
4525014214023670,5,364,4525014214023670,No,21.38,No,69629878,0,No
6468432407462280,3,299,6468432407462280,No,225.38,No,54066421,0,No
1575905611288570,4,330,1575905611288570,No,215.41,No,31748924,0,No
3713549561085810,7,587,3713549561085810,No,193.28,No,13720941,0,No
4487570260816360,7,586,4487570260816360,No,166.46,No,4203761,0,No
5157050482685170,11,781,5157050482685170,No,180.74,No,61035655,0,No
9005092258509000,11,826,9005092258509000,No,59.58,No,70019322,0,No
6582571645391560,11,843,6582571645391560,No,353.4,No,33663590,0,No
3769618727929810,7,562,3769618727929810,No,232.39,No,85155016,0,No
3720744163886110,9,726,3720744163886110,No,181.39,No,61354275,0,No
4176166152874530,5,392,4176166152874530,No,30.96,No,86711487,0,No
2742065850877730,4,323,2742065850877730,No,80.66,No,37336861,0,No
4255247124434460,4,317,4255247124434460,No,100.49,No,3924374,0,No
6687816474850540,4,315,6687816474850540,No,46.85,No,40131461,0,No
4389378431743140,6,461,4389378431743140,No,99.7,No,79373823,0,No
9174315435762500,3,268,9174315435762500,No,173.52,No,6148083,0,No
7623811016759660,6,478,7623811016759660,No,69.37,No,32578213,0,No
7936534027043940,11,805,7936534027043940,No,94.85,No,6664210,0,No
6398683952154170,8,650,6398683952154170,No,519.38,No,1630554,0,No
4037898823510350,8,573,4037898823510350,No,162.12,No,50472808,0,No
2130397037960640,8,596,2130397037960640,No,244.69,No,22965071,0,No
1652337017799630,9,687,1652337017799630,No,383.56,No,6376311,0,No
9460801443562110,11,807,9460801443562110,No,252.56,No,36043259,0,No
5081641895518860,4,286,5081641895518860,No,6.62,No,44385815,0,No
3531761418889420,7,504,3531761418889420,No,500.75,No,74481672,0,No
4585330000000000,5,443,4585330000000000,No,373.64,No,37389620,0,No
4585330000000000,11,867,4585330000000000,No,373.64,No,37389620,0,No
4585330000000000,5,443,4585330000000000,No,532.71,No,27087243,0,Yes
4585330000000000,11,867,4585330000000000,No,532.71,No,27087243,0,No
4622140000000000,11,811,4622140000000000,No,613.13,No,32103794,0,No
4596990000000000,8,586,4596990000000000,No,538.54,No,20391070,0,No
4693410000000000,10,703,4693410000000000,No,198.72,No,36694613,0,No
4949700000000000,11,840,4949700000000000,No,530.39,No,78834994,0,No
4585590000000000,4,284,4585590000000000,No,100.14,No,21839605,0,No
4335410000000000,3,249,4335410000000000,No,51.74,No,78991184,0,No
4610230000000000,3,226,4610230000000000,No,200.8,No,44854432,0,No
4137790000000000,9,699,4137790000000000,No,56.51,No,42272743,0,No
4928080000000000,6,504,4928080000000000,No,258.12,No,7681830,0,No
4257240000000000,9,701,4257240000000000,No,182.92,No,20048450,0,No
4562120000000000,11,827,4562120000000000,No,308.69,No,11995569,0,No
4379410000000000,9,638,4379410000000000,No,478.73,No,36438849,0,No
4737130000000000,5,440,4737130000000000,No,394.68,No,26088238,0,No
4750210000000000,4,344,4750210000000000,No,124.64,No,74334710,0,No
4367070000000000,8,568,4367070000000000,No,201.67,No,85462992,0,No
4155190000000000,4,376,4155190000000000,No,108.26,No,47212537,0,No
4439100000000000,11,797,4439100000000000,No,463.4,No,35479085,0,No
4139650000000000,6,435,4139650000000000,No,363.45,No,5841368,0,No
4974390000000000,10,711,4974390000000000,No,47.56,No,77159118,0,No
4210950000000000,11,833,4210950000000000,No,291.91,No,21816779,0,No
4909220000000000,5,436,4909220000000000,No,249.39,No,93121005,0,No
4285880000000000,7,533,4285880000000000,No,303.12,No,18339846,0,No
4398850000000000,9,688,4398850000000000,No,630.65,No,40589827,0,No
4402080000000000,6,456,4402080000000000,No,62.6,No,64796343,0,No
4490280000000000,9,687,4490280000000000,No,40.63,No,92924538,0,No
4947080000000000,8,630,4947080000000000,No,41.82,No,81302075,0,No
4112210000000000,10,791,4112210000000000,No,504.74,No,96748213,0,No
4374120000000000,6,447,4374120000000000,No,125.12,No,4044422,0,No
4510490000000000,9,635,4510490000000000,No,364.45,No,9485257,0,No
4760590000000000,5,410,4760590000000000,No,206.69,No,79500275,0,No
4647030000000000,6,452,4647030000000000,No,13.79,No,89190253,0,No
4271730000000000,10,724,4271730000000000,No,391.52,No,90505141,0,No
4496440000000000,8,653,4496440000000000,No,42.0,No,71737137,0,No
4262130000000000,8,637,4262130000000000,No,596.74,No,8659197,0,No
4356670000000000,7,529,4356670000000000,No,335.67,No,85593478,0,No
4396680000000000,6,474,4396680000000000,No,406.91,No,85396061,0,No
4203830000000000,8,578,4203830000000000,No,181.34,No,93464724,0,No
4377930000000000,5,413,4377930000000000,No,159.26,No,54504950,0,No
4660380000000000,8,567,4660380000000000,No,481.62,No,79477663,0,No
4860740000000000,6,483,4860740000000000,No,394.26,No,49384587,0,No
4886970000000000,10,743,4886970000000000,No,575.9,No,4534482,0,No
